,city,id,latitude,longitude,name,rating,type,zipcode
4052,washington dc,01905fdab922f09d1b6e9c6686b305dd4d5f9c54,38.9097843,-77.0592343,George Andreas Studios,,tourist_attraction,20007.0
4053,washington dc,897a2a7043dbda2b8d9084d0b3e3493fd9d57a4d,38.913134,-77.05006999999998,Rab Haitian Art,,tourist_attraction,20008.0
4054,washington dc,bfb25b26f833b6b676d7257678d3e770baf17a9b,38.912607,-77.066496,Addison/Ripley Fine Art,4.5,tourist_attraction,20007.0
4055,washington dc,570453f6966def33bf580152055c2c38c94a094a,38.91155,-77.065344,Susan Calloway Fine Arts,4.9,tourist_attraction,20007.0
4056,washington dc,80b5e46833f7258ed88a0785d7222572259719a9,38.9244209,-77.05163409999999,International Visions-Gallery,,tourist_attraction,20008.0
4057,washington dc,92cc7b2225916828791c5260e69d4ea030219415,38.91232539999999,-77.06572249999998,Heiner Contemporary,,tourist_attraction,20007.0
4058,washington dc,6e37e5b57c395bb846fda7f8f3894d1d9d5b878d,38.9123117,-77.065786,Cross Mackenzie Gallery,5.0,tourist_attraction,20007.0
4059,washington dc,cc3166d7b2d8e9e778b1c6bdb25e557f51f89945,38.91559210000001,-77.0486327,Ginzburg Studios,,tourist_attraction,20008.0
4060,washington dc,658ef7b58ef3fa56d7a99f09bd105199af980662,38.9087432,-77.06418659999999,L'Enfant Gallery,4.0,tourist_attraction,20007.0
4061,washington dc,eae8e4d1ea450cc69481b1504cb06e32b70f8b27,38.9121485,-77.0655938,Maurine Littleton Gallery,5.0,tourist_attraction,20007.0
4062,washington dc,7673ccf4be593d7b32b729c100f4de60ce1d768f,38.9100285,-77.0645305,Artist's Proof Art Gallery & Consultancy,5.0,tourist_attraction,20007.0
4063,washington dc,c68f283bbcbc1ed786b8987809834af45c8e7c01,38.9114987,-77.06528840000001,Washington Printmakers Gallery,5.0,tourist_attraction,20007.0
4064,washington dc,92044a312e4095999ea340e5ed8a6e68b7d6d24b,38.9240251,-77.0572714,Adams Davidson Galleries Inc,5.0,tourist_attraction,20008.0
4065,washington dc,94c1357ff617edf8afda8dbe9a55acdc148354a2,38.9121627,-77.0663432,Art Fraud Insights,,tourist_attraction,20007.0
4066,washington dc,5eb68b4990f43e7e8b23145961e5a6c6f7487335,38.928041,-77.057237,State of The Art,,tourist_attraction,20008.0
4067,washington dc,51d4c6c91bd603b327bd7ea46801887ccbad6b74,38.9298279,-77.05583759999998,"Martina E. Martin, ATR-BC, LPC",,tourist_attraction,20008.0
4068,washington dc,79a3d267fa8900ec23100cb5d1a85bbe75d7a9c8,38.965181,-77.057613,pamela frederick,,tourist_attraction,20015.0
4069,washington dc,16b35f82df18aa1505530030929c11f2f41a50af,38.9758903,-77.0578229,Holtzman Karen,,tourist_attraction,20015.0
4070,washington dc,e6162fc56c880c1cab85ef4dea0811ead3fc9f33,38.8628172,-77.0872941,Daniel Wise Studio,,tourist_attraction,22204.0
4071,washington dc,b68a333b1707d87ab0a052f247bd46612d8afa9e,38.895812,-77.07597709999997,Lamangino Donna,,tourist_attraction,22209.0
4072,washington dc,ab2a48139fc2d5f5b81e57fae3b3232f62eeeb9f,38.9315324,-77.0791522,Almond Didier,,tourist_attraction,20016.0
4073,washington dc,e52aae13f99a00ea26072f955e9badc50e7984f4,38.9418278,-77.075918,American Friends of Chartres,,tourist_attraction,20016.0
4074,washington dc,5d9179b8e128d13a9c3834488b80f32e10b7292a,38.9329214,-77.0828428,G R Browning Inc,,tourist_attraction,20016.0
4075,washington dc,d66df6e37731bc14794959e3672a537d6ad72e14,38.950441,-77.073598,Kaller Fine Arts,,tourist_attraction,20016.0
4076,washington dc,e8c727e4663dcc8a5d67dbe2b051949d132201c7,38.950441,-77.073598,ReCheng Tsang ReCheng Tsang,,tourist_attraction,20016.0
4077,washington dc,38dcf49296b896cd9fa14080cd2cb668ba6e4e98,38.956144,-77.06997690000001,Chevy Chase Art Gallery & Custom Framing,5.0,tourist_attraction,20008.0
4078,washington dc,1a7024666dc3794bbfa1de25877d9c26340f3bff,38.9625961,-77.0851552,Renaissance Fine Arts,,tourist_attraction,20815.0
4079,washington dc,a2f032b746d043c1c9cdd9ffb12326bb162dc9ef,38.9624994,-77.0856145,Merritt Gallery,3.0,tourist_attraction,20815.0
4080,washington dc,fa1dbcc5e5e35fa0213d3d4ab9ffc5efdc66a2ef,38.960427,-77.0849152,National Fine Arts Associates Inc,,tourist_attraction,20015.0
4081,washington dc,8dcc2f9e37e9e156f84a4068c40770191ba138ec,38.9506239,-77.0809288,C Y Katzen Gallery,,tourist_attraction,20016.0
4082,washington dc,5da836f254fcb50bbd3e998fce34a8413be6496a,38.966974,-77.070909,Art Resources International,4.0,tourist_attraction,20015.0
4083,washington dc,46dea2f4c32ad2e4062907680fcf919690bfce6c,38.96300720000001,-77.0863628,Merritt Gallery Pop-Up Annex,,tourist_attraction,20815.0
4084,washington dc,1bd0b4ed516ef443454b8afb504779519eb71b96,38.9956645,-77.0718339,Guy Steele Fairlamb,,tourist_attraction,20815.0
4085,washington dc,761eeee996902dda37bbc6bf45e313be9d961ec3,38.98493300000001,-77.089906,Thomas International Publishin,,tourist_attraction,20814.0
4086,washington dc,890fa7289e485b6b2e4ff1c5f2d9d5ccd8fba12a,38.8442688,-77.0891998,Ellipse Arts Center,,tourist_attraction,22206.0
4087,washington dc,0d285e188d4433a26a01fdf2784dbc54a2203140,38.876703000000006,-77.0940308,Reinventing - Reality,,tourist_attraction,22201.0
4088,washington dc,25ea76c8ed109b5934fe30b7442762c705c87397,38.8816792,-77.1020571,Arlington Arts Center,4.5,tourist_attraction,22201.0
4089,washington dc,a8352de8a880f565155587441e2c6eef268b6f1a,38.8876289,-77.09537209999998,Clarendon art framing,4.3,tourist_attraction,22201.0
4090,washington dc,90f68b57cc92adf7a11ada989984b80a6714a480,38.9254834,-77.10234059999998,Capital Antiques,5.0,tourist_attraction,20016.0
4091,washington dc,b6271a474c844b14cf1e5c3517d8506b8ebd1ecb,38.925098,-77.1019106,Mac Arthur Custom Framing,,tourist_attraction,20016.0
4092,washington dc,492a441d0cace49175cd14dd92646bce12e330e1,38.9256334,-77.1016895,American Painting,5.0,tourist_attraction,20016.0
4093,washington dc,8cd131278f64fe43bc2173ff9a3e2a18d5e6eb60,38.92496,-77.10204499999998,Athens House of Photography,5.0,tourist_attraction,20016.0
4094,washington dc,8a99da7f80a89bc9bbeb1e0d8b2ee1c975d571ce,38.928265,-77.098495,Leonard Maurer Art,,tourist_attraction,20016.0
4095,washington dc,6bcc84066731c61804c0953ea9b8105cb1b17031,38.92675300000001,-77.10278740000003,Govinda Gallery,1.0,tourist_attraction,20016.0
4096,washington dc,46a612823647254a9980ac4f4bd6abdebe93d762,38.9282759,-77.10325999999998,Art In Fiber,,tourist_attraction,20016.0
4097,washington dc,8b4d4fd15e0b9c7c0d90fb127332c22c3ccd7390,38.96558220000001,-77.1066097,Was Gallery,,tourist_attraction,20816.0
4098,washington dc,cf1bbe106fbbd6a59dfba2c55b5a2095dd459c6a,38.9843998,-77.0926671,Waverly Street Gallery,4.0,tourist_attraction,20814.0
4099,washington dc,3bca1ff9426385107374bf4a019b6dd48caccafc,38.9796594,-77.0921803,Marin-Price Galleries,5.0,tourist_attraction,20815.0
4100,washington dc,ddc309f039044b67e4beda99dc9fd42e0c65ef51,38.9823152,-77.0977697,Framer McGee's Gallery,,tourist_attraction,20814.0
4101,washington dc,b13f8498f351541b82ef6bd720d33c09b7165131,38.9815001,-77.09824559999998,Fraser Gallery,,tourist_attraction,20814.0
4102,washington dc,4c3a497e8f60b81eecd28926d2feebde0bcfeab4,38.9798674,-77.0923645,S&K Consignment Gallery,5.0,tourist_attraction,20815.0
4103,washington dc,7320004c957bcd16ff38d6d3e9c4a7d0f4472869,38.9824133,-77.0977555,STUDIO E PARTNERS,,tourist_attraction,20814.0
4104,washington dc,631ce5d51f5703b2d41563d1ab7e1dbc1604f526,38.9843435,-77.0937383,Studio B,,tourist_attraction,20814.0
4105,washington dc,2c584a02cf5241b3430b8f93afe9c4c8de09ca5e,38.9868184,-77.09538690000002,Fraser Gallery,4.0,tourist_attraction,20814.0
4106,washington dc,bf774ff7d9aa87586fb26efa6821a5e787e10a90,38.9867787,-77.0953447,Gallery B,4.0,tourist_attraction,20814.0
4107,washington dc,80739bbdc1e0839d03e6da81e7cd27807c8dc27f,38.976819,-77.11182099999998,Bettie R Mintz Amer Folk Art,,tourist_attraction,20817.0
4108,washington dc,63e51509471ac61f59f980c4a6d5dccad3c06973,38.9864459,-77.0979198,Tunnel Vision,5.0,tourist_attraction,20814.0
4109,washington dc,c17207f4453a4592415ad7155550f94a472c3d12,38.9893165,-77.1012814,Art & Remembrance Inc,,tourist_attraction,20814.0
4110,washington dc,0a453092ddf922526edd017cb048864443a19eb1,38.9884112,-77.1007118,Bethesda Custom Framing,5.0,tourist_attraction,20814.0
4111,washington dc,f70f5eef3d9036c576b3ef36f9209c6121e3314e,38.9875504,-77.0991944,Consider It Done,5.0,tourist_attraction,20814.0
4112,washington dc,873ac5ec02c652b3db806dd9d1003f8808d3d633,38.9875847,-77.09838149999999,Upstairs Art Studio,,tourist_attraction,20814.0
4113,washington dc,426cd3fd51fe9c1cdbb15413c0fbee869654ca03,38.9886562,-77.0991029,Bethesda Fine Art,,tourist_attraction,20814.0
4114,washington dc,fbfa20b3634d16f5056b894061ba4df046543a0c,38.992087,-77.108541,Nathalie Barthes-Pouliquen,5.0,tourist_attraction,20814.0
4115,washington dc,21772ca2235034b41e8bd7c825d2d169f76a8922,38.987986,-77.09788950000002,St Elmos Fire,,tourist_attraction,20814.0
4116,washington dc,a3347c7a606eb470523b6c60d9bf6fb07660ae8a,38.9874878,-77.09908809999997,Margot Stein Gallery,,tourist_attraction,20814.0
4117,washington dc,f83b174c2b44bf3d27b53e4972e5d64ff7e9b2fe,38.87143560000001,-77.1188824,Carroll Photography,,tourist_attraction,22203.0
4118,washington dc,8d0627c5e2362066eeeadf61aa528451b04aa58b,38.8983509,-77.1191863,Cassatt's,4.2,tourist_attraction,22207.0
4119,washington dc,fb11219d5260865278e49893497255b8a24681d5,38.8976787,-77.12403470000002,KH Art & Framing,3.9,tourist_attraction,22207.0
4120,washington dc,109572b8763b9d193bdfccc050f64c92dfa8d96f,38.8966405,-77.1332137,Lac Viet Gallery,,tourist_attraction,22207.0
4121,washington dc,3c0e21bf05791ac1ef107128518e2ffe1244ac3a,38.95717,-77.12314599999998,MOD,1.0,tourist_attraction,20816.0
4122,washington dc,910359bb8ba7a441431125bafa73dec54212550e,38.9758672,-77.1213829,Art Seen Inc,5.0,tourist_attraction,20817.0
4123,washington dc,4d704f2ba0bb29444f86b12dd2d8da9b4d77092e,38.98699000000001,-77.126722,Orchard Gallery Art & Framing,,tourist_attraction,20817.0
4124,washington dc,7031844485d6159796494ec8acf04f9deb61c0be,38.8860557,-77.0210922,Smithsonian Institution Archives,4.5,tourist_attraction,20024.0
4125,washington dc,103376b8ffc605715aee158282974dc9305eca73,38.8977953,-77.01290870000003,Georgetown University Law Center,4.2,tourist_attraction,20001.0
4126,washington dc,372055493f5e24f45faa9706468dbfab3809c0b8,38.8993956,-77.02441970000002,Archives of American Art,4.5,tourist_attraction,20001.0
4127,washington dc,83bd88d9fbb10bf730e37b8bc77dc9946807d131,38.9268037,-77.0052559,Sister Helen Sheehan Library,2.0,tourist_attraction,20017.0
4128,washington dc,e4704b29db7ef9aa72a262aaa8dedc77b513bf8c,38.8941568,-77.0399365,Daughters of the American Revolution Memorial Hall,4.4,tourist_attraction,20006.0
4129,washington dc,6576b6d4a2e32398d83fa2a95cfc7b201c8a5cb0,38.9393194,-77.0870757,American University Music Library,1.0,tourist_attraction,20016.0
4130,washington dc,7ee7d2f1bfb92e972dfca6886426c5245f16669f,38.941367,-77.081413,William S Culbertson Library,,tourist_attraction,20016.0
4131,washington dc,e94a709fd1c0e72c56e38ca7e54b3554ba07eb06,38.8850256,-77.1000707,George Mason University Law Library,,tourist_attraction,22201.0
4132,washington dc,b82026d63ee014b5fdc4dcdc37600a980ce5545a,38.88418,-77.100162,"Wendy Jessup & Associates, Inc",,tourist_attraction,22201.0
4133,washington dc,d78b9f06026acc5fcd59110f496341926c25cdea,38.908398,-77.045745,The Mansion on O Street,4.7,tourist_attraction,20036.0
4134,washington dc,6d8d2ced75a92540bb7e8de4337645fcfd173f11,38.843192,-76.93707940000002,Cultural Resouces Center,,tourist_attraction,20746.0
4135,washington dc,14e429cfccf1e244a92914cae619c09b9d761dae,38.8436578,-76.9355228,CRC,,tourist_attraction,20746.0
4136,washington dc,22ceee47170fd49331dc915d52bb9559cf177bdf,38.9433306,-76.9485863,Prince Georges African American Museum and Cultural Center,4.7,tourist_attraction,20722.0
4137,washington dc,66d212ad4b3b32d01b38c1aa38918dac9e4acf41,38.9387144,-76.93690579999998,Market Master House,,tourist_attraction,20710.0
4138,washington dc,c915ea5d26168e7d466289f380a64ed844a7c0ba,38.9602373,-76.9318343,Riversdale House Museum,4.6,tourist_attraction,20737.0
4139,washington dc,e5116c069ce2ac1f192876db93fe1e679591982c,38.962418,-76.935378,Archie Edwards Blues Foundation,5.0,tourist_attraction,20781.0
4140,washington dc,0eefb973b46cbb3ef5c0a7df24a1491046646241,38.9621625,-76.94608819999998,Larry's,,tourist_attraction,20781.0
4141,washington dc,f766d7686845cab2966489dd53b685ec1e303db9,38.9788325,-76.92227779999997,College Park Aviation Museum,4.5,tourist_attraction,20740.0
4142,washington dc,a08539c4182e0761f38d795cb3c05a8319b32bdf,38.9767764,-76.9385032,National Museum of Language,5.0,tourist_attraction,20782.0
4143,washington dc,0770b6274a2ceedfbf07f435b511310347d85616,38.8565442,-76.9768291,Anacostia Community Museum,4.6,tourist_attraction,20020.0
4144,washington dc,1159c54ca2c2ec97367a5999a7766cb615629ef7,38.8838853,-76.9768102,DC Jail,1.0,tourist_attraction,20003.0
4145,washington dc,98418b32da943b0c34c58c3925c3ef927686014a,38.884682,-76.958833,Southeast Side,,tourist_attraction,20019.0
4146,washington dc,020412b6183bf2bbca049af7299dcb710b742f53,38.9193102,-76.9667267,Surroundart,1.0,tourist_attraction,20018.0
4147,washington dc,71fc5674278c4eaff2d59eab64befcdc84c1f950,38.9606944,-76.95411109999998,Vanadu Art House,5.0,tourist_attraction,20782.0
4148,washington dc,060a4ccaac81eccf89bf05236149749346611108,39.0009762,-76.9593483,Archives II,,tourist_attraction,20740.0
4149,washington dc,a837daf9c254ad95d3da02d71fcd8566f374eeae,38.863294,-76.99188199999998,America's Islamic Heritage Museum,4.6,tourist_attraction,20020.0
4150,washington dc,aee5663769f796e4c31ff82b00eac61dff96690c,38.8632895,-76.9851973,Frederick Douglass National Historic Site,4.6,tourist_attraction,20020.0
4151,washington dc,79a5a684e86b5be399d6bb6be73e9333159bda87,38.8726964,-76.9945694,"Cold War Gallery Museum, Washington Navy Yard",4.0,tourist_attraction,20376.0
4152,washington dc,b87367fb377888f1eff1a4fafc9d97795d5605b4,38.8730667,-76.99529,U.S. Navy Museum,4.2,tourist_attraction,20374.0
4153,washington dc,bfb4664797222985369bd7993285bb7a0a7973ec,38.8815313,-76.99525129999998,Build A Book Workshop,,tourist_attraction,20003.0
4154,washington dc,5cfcd7484b8fce7cb5b6d5abe8823aaa9e175b48,38.892014,-76.99153299999998,museum of american history,,tourist_attraction,20002.0
4155,washington dc,99a2911327a175d9961263146b96933dd707a092,38.9057826,-76.9949523,Gallaudet University Museum,,tourist_attraction,20002.0
4156,washington dc,7ae80e4014d33dd35454a09a11e96b8102291068,38.891191,-77.001086,Frederick Douglass Museum and Hall of Fame for Caring Americans,3.7,tourist_attraction,20002.0
4157,washington dc,b92c5f565fa090baa87e5b1df301d850710ba8c3,38.9189944,-76.99994190000002,Car Rental,,tourist_attraction,20002.0
4158,washington dc,057926a32cdd2e16ffe696df7134ded2eb720fea,38.9325018,-76.9953786,American Poetry Museum,5.0,tourist_attraction,20017.0
4159,washington dc,2cd4c241a6965a90eba8ecd73ddc75dfc2250d64,38.8426631,-77.000777,Congress Heights Arts And Culture Center,,tourist_attraction,20032.0
4160,washington dc,6ab3e9d28cca6d335f8e1c3eee67b5e7944744d3,38.8882072,-77.0165223,National Museum of the American Indian,4.1,tourist_attraction,20024.0
4161,washington dc,2c439a1b44e11a0d9f2d03980841c0d7fef77310,38.889897,-77.00905300000002,Architect of the Capitol,4.7,tourist_attraction,20002.0
4162,washington dc,32a262037277b8428ea47baf81558a4362b63b33,38.8881601,-77.0198679,Smithsonian National Air and Space Museum,4.6,tourist_attraction,20024.0
4163,washington dc,ef5f8814d0634cd8d7e665d98f04b02535731767,38.8859866,-77.02126679999998,Smithsonian Magazine,4.0,tourist_attraction,20024.0
4164,washington dc,998e97ecb5218ce048d4d3eb4db1af3406076697,38.892316,-77.00376800000002,Belmont-Paul Women's Equality National Monument,4.6,tourist_attraction,20002.0
4165,washington dc,d4c3b616aa5cb787daf92341718255b67bae6d8a,38.8867806,-77.008414,Longworth Building,4.6,tourist_attraction,20003.0
4166,washington dc,9e5e21eb4ffae1c48cbe4060f220381c42a3627a,38.8848276,-77.01724,Museum of the Bible,4.5,tourist_attraction,20024.0
4167,washington dc,2297553bdc2a5c68ebfb3971a5388293cac30918,38.8859866,-77.02126679999998,Smithsonian Asian Pacific American Center,3.8,tourist_attraction,20024.0
4168,washington dc,3c0031ca7376e5ca9d457df64eeb72a024186647,38.8912854,-77.01657979999997,National Gallery of Art - East Building,4.7,tourist_attraction,20565.0
4169,washington dc,5b525e6507a20962e6da9dd75e814a64b3240130,38.8795278,-77.0094334,Randall Recreation Center,4.8,tourist_attraction,20024.0
4170,washington dc,c9a7f6c104303be3be8bbed081b3a6ea0062484f,38.88164550000001,-77.009762,DC parking,,tourist_attraction,20024.0
4171,washington dc,172694b22ed23371078413253524c5cea84da967,38.8804444,-77.0119177,Blind Whino SW Arts Club,4.5,tourist_attraction,20024.0
4172,washington dc,06dd211deaa3df7beee23f997bec248105e17c11,38.8886868,-77.0055565,Neptune Fountain,3.0,tourist_attraction,20540.0
4173,washington dc,2562d04ca35f5a4fd3da348443f72d0aca694eb8,38.8808445,-77.0175545,National Museum of American Indian,,tourist_attraction,20024.0
4174,washington dc,756ebb1b25608cb6f81c3a52aaf3e25e4946658f,38.8903528,-77.0155666,¯_¯øô_ôâ¯© ¯£ôÉô_,,tourist_attraction,20024.0
4175,washington dc,69caa71f3faf43d1c37d935914eabe548909d579,38.883611,-77.02194399999998,stachew oftime,,tourist_attraction,20024.0
4176,washington dc,5bdf660ed81510b0333285da6c6cda0b3d1dd511,38.8977516,-77.0176188,National Building Museum,4.1,tourist_attraction,20001.0
4177,washington dc,081929b0aff00e6c331d3f6b4bbe3d36b9dc513b,38.8930396,-77.0192849,Newseum,4.5,tourist_attraction,20001.0
4178,washington dc,b12170bc3aab043f302896cbe7be06122bb7be32,38.8980972,-77.0082378,Smithsonian National Postal Museum,4.6,tourist_attraction,20002.0
4179,washington dc,7bc42553a7a6a2303ed81f62891d54677f57aa76,38.8978692,-77.02305290000002,National Portrait Gallery,4.5,tourist_attraction,20004.0
4180,washington dc,6300a90c9f357c4164e3ffe4f3827cf1cacb8c04,38.8978609,-77.0229419,Smithsonian American Art Museum,4.7,tourist_attraction,20004.0
4181,washington dc,32d1934e322eef7fdb788daac629d4a67f02c6e5,38.896945,-77.0236171,International Spy Museum,4.1,tourist_attraction,20004.0
4182,washington dc,2c4af39544630d87a523435bd86f779d1d2c6877,38.8992128,-77.01959740000002,German-American Heritage Museum of the USA,4.0,tourist_attraction,20001.0
4183,washington dc,0c0f00b4e9e46d212e3c64bd681c7196bb6a3b0b,38.8966093,-77.01929270000002,Marian Koshland Science Museum,3.4,tourist_attraction,20001.0
4184,washington dc,830c60339c81a87370d41b07491309a8ccaba98e,38.8994549,-77.0243328,Administrative Offices of the Smithsonian American Art Museum,4.6,tourist_attraction,20001.0
4185,washington dc,8f23954ec9cbfa6c63060c32023caf691a0894a1,38.898111,-77.00961629999998,National Guard Memorial Museum,4.8,tourist_attraction,20001.0
4186,washington dc,5010a89a008fc1604e9af771d1ea7368cb49af19,38.8991782,-77.0082003,USSI,,tourist_attraction,20002.0
4187,washington dc,4fd7e14e0a181184471a445404717529bf2acbb6,38.89585570000001,-77.0108958,D.C. Fire and EMS Museum,5.0,tourist_attraction,20001.0
4188,washington dc,541fd27e03a0efc95d1e81ccc5f0a03c462840d4,38.897988700000006,-77.0171182,Building Zone,5.0,tourist_attraction,20001.0
4189,washington dc,a2c19a89dcc14379c20ef8b3541e69acc8f51ebe,38.908288,-77.0109033,O Street Studios,4.4,tourist_attraction,20001.0
4190,washington dc,68c0f6dc67b0502ed3f1ac47840dc1221b42e10a,38.89781970000001,-77.0224748,The Lawrence A. Fleischman Gallery,,tourist_attraction,20004.0
4191,washington dc,85c661d4c8d6a13e011854e80c3d22507fc0ec02,38.8943814,-77.02250579999998,Naval Heritage Center,4.7,tourist_attraction,20004.0
4192,washington dc,268f76a20963800d0d4a18661e50bac1d8c0452f,38.9074381,-77.01111800000002,Bessant Studio,,tourist_attraction,20001.0
4193,washington dc,4b91ce493459d245df73c254224d0635645c8d41,38.8883339,-77.0208918,Pulseworks LLC,1.7,tourist_attraction,20024.0
4194,washington dc,62b92d0fd5b21f365a8e8bd6b10a797609707027,38.8927656,-77.0230275,National Archives Museum,4.6,tourist_attraction,20004.0
4195,washington dc,76c35a859243e0e53339d2222bf9a1fadb6815d7,38.8928299,-77.0231337,NARA,,tourist_attraction,20004.0
4196,washington dc,06cae5ce0b2cc8ec0014c3eecaaf4464a6761c37,38.8977516,-77.0176188,SAVOR Craft Beer venue @ DC National Building Museum,,tourist_attraction,20001.0
4197,washington dc,5b119f6ec30c488145734067d375567dc9f072f8,38.8971902,-77.0193412,National Fire Dog Monument,,tourist_attraction,20001.0
4198,washington dc,c4d5e608d51826ebc13fe023e36609d452d2fbc8,38.90580900000001,-77.014538,District Experience,,tourist_attraction,20001.0
4199,washington dc,4c03918e4f6a737211e4600790d5a387054b4363,38.9064765,-77.0145101,Mt. Lebanon Community DC!,,tourist_attraction,20001.0
4200,washington dc,078b026673b80881cfda5fe6f62534c790492b77,38.909206,-77.00946,Fab Lab DC,5.0,tourist_attraction,20001.0
4201,washington dc,b9990aabf5296e6b37270185f65194202233bcc8,38.89418189999999,-77.0208719,MAGA17,,tourist_attraction,
4202,washington dc,8386e147018de1ccb269ba6dc302453f53e90afc,38.8958225,-77.02176750000002,Clara Barton Missing Soldiers Office,5.0,tourist_attraction,
4203,washington dc,9a831c5b94fadd7f947e92a4c105b2609157913d,38.91038020000001,-77.01215529999997,Washington D.C. Visitors Center,,tourist_attraction,20001.0
4204,washington dc,0fdc1bec1eba9fde073585b192fd97628d1d8eb7,38.9032093,-77.02110520000002,Melanie Martinez Tour Zone,4.4,tourist_attraction,20001.0
4205,washington dc,0411236f3c5a0e848e1194211e755f32ee335f8b,38.9028928,-77.0219051,National Gallery of Art,,tourist_attraction,20001.0
4206,washington dc,cb944b4ef57a34d33bbe63cf1ed6b8032acc9256,38.9223191,-77.019702,Howard University Museum,,tourist_attraction,20001.0
4207,washington dc,8f44eabb20d6c862f37f31e113112412f2ce1fd5,38.9244561,-77.02098199999998,Howard University Art Gallery,4.5,tourist_attraction,
4208,washington dc,454d642065661887f49179dea074d52d7bed1b4e,38.9127556,-77.0124553,Bloomingdale Studio,,tourist_attraction,
4209,washington dc,41be0c1cde151e1c1a32187c4efd2c641751d4bf,38.9157269,-77.016904,Mary Church Terrell Home,,tourist_attraction,
4210,washington dc,99574063f06db3387c8ebd21b44b1d232f2f7a19,38.91503,-77.018587,Renwick museum,4.0,tourist_attraction,20001.0
4211,washington dc,11c49509be6a72568f8ace9f6cec6676c53830eb,38.9145617,-77.0201837,Kettle Falls Historical Center,,tourist_attraction,
4212,washington dc,8ad010b131ba900426f1396a97ee247871202390,38.9417167,-77.0117806,President Lincoln's Cottage,4.3,tourist_attraction,20317.0
4213,washington dc,fed5ee0cc43b266570a9b09baa8e086b65155a80,38.9377,-77.0048796,Saint John Paul II National Shrine,5.0,tourist_attraction,
4214,washington dc,d5e75364ca42ed81799c08d6f87b2cfb82c6f031,38.9532975,-77.02314799999998,monticello,,tourist_attraction,20011.0
4215,washington dc,63e74ab471e2854ff221f11b6aa30c12277784cd,38.9807527,-77.0145015,Simonsson Maria,,tourist_attraction,20912.0
4216,washington dc,e3c9dfdc04bad952b2a101901e1dc130c25f8eee,38.976901,-77.014263,Thomas-Siegler House and Garden,,tourist_attraction,
4217,washington dc,4d85429a7f5bd9f16e733f4a1dbd3d9392a92b27,38.8887861,-77.0260229,Smithsonian Castle,4.4,tourist_attraction,20560.0
4218,washington dc,fb8fdbaddee985d51a300096a6518d7b153110fd,38.8912662,-77.02606540000002,Smithsonian National Museum of Natural History,4.6,tourist_attraction,20024.0
4219,washington dc,0d1073e7c85a8095d2112d44581714cd305fc32a,38.8912793,-77.0300509,Smithsonian National Museum of American History,4.3,tourist_attraction,
4220,washington dc,bd3863b77a04c32b949e40b160c47cabbed1053c,38.88794,-77.023064,Hirshhorn Museum,4.4,tourist_attraction,
4221,washington dc,89078818d513b7008e53d486f5cd5dd63c847bfb,38.8879326,-77.02550699999998,Smithsonian National Museum of African Art,4.5,tourist_attraction,
4222,washington dc,95d4addd9816c61b1d4fce7e240f310fe0f1001c,38.8882703,-77.02645059999998,The Smithsonian Associates,4.1,tourist_attraction,
4223,washington dc,e6a2e9b5b395dd346c62e2b5741d3ec2ee0b7514,38.8881804,-77.0246002,Smithsonian Arts & Industries Building,4.3,tourist_attraction,20560.0
4224,washington dc,d8f76502478ab2a487c3753f0af3071cdaba8ef2,38.8867675,-77.0300008,Dept of Agriculture,,tourist_attraction,20228.0
4225,washington dc,219b949c9ec9d07d1768fa04e4b983be431b74b7,38.8867675,-77.0300008,Illinois Rural Heritage Museum,,tourist_attraction,20228.0
4226,washington dc,dcc4a51d1a5a4f9a847bbfbb80f8806f36491f3f,38.88809370000001,-77.0274142,The Freer and Sackler Galleries,4.7,tourist_attraction,
4227,washington dc,397d36beb27c41d3f01fa0070b89b71b47ef640c,38.8867076,-77.0326074,United States Holocaust Memorial Museum,4.6,tourist_attraction,
4228,washington dc,6b3b5e6a92b66b349b736744546062fd0bea4070,38.8887583,-77.02593929999998,Smithsonian,5.0,tourist_attraction,20560.0
4229,washington dc,bc932bd5b2c98e22eba4088aca0bfe9b2c818aac,38.8954087,-77.0274478,Securities and Exchange Commission Historical Society,5.0,tourist_attraction,
4230,washington dc,674b8c1fdf47768309ef146095cf9c45e811cce6,38.8910784,-77.0326053,Nmaa,5.0,tourist_attraction,
4231,washington dc,22fbcbaa99602a9b42532e000b9ece46dc57a06d,38.893663200000006,-77.027649,Old Post Office Tower,4.8,tourist_attraction,
4232,washington dc,27d28e576e5707dbfb68cfda10e664bcd773ece8,38.8934994,-77.03036740000002,Woodrow Wilson Presidential Memorial Exhibit & Learning Center,,tourist_attraction,
4233,washington dc,35a37fd215ee7ffcee5a6fd167ce72c21254128e,38.8941476,-77.0276034,Old Post Office Museum,4.8,tourist_attraction,
4234,washington dc,105088f1fbfded913e3ebd7e8ee626c9f4dc65ac,38.88418460000001,-77.02480600000001,Museum on Main Street,,tourist_attraction,
4235,washington dc,6ea3aab13b0d29cbc9131a806181aa63f25e6f0f,38.8824545,-77.03358409999998,Indicator Tree for Cherry Blossom,5.0,tourist_attraction,20024.0
4236,washington dc,2d526bef5032c9aa41c8674d9b29cbf6d4b4e5d4,38.8775325,-77.0365583,Parking C NPS,,tourist_attraction,
4237,washington dc,8a7ce1a45e42bf21ad6d0421aa5d76c87694d296,38.8814586,-77.03644440000002,Jefferson Memorial,5.0,tourist_attraction,
